source_level,source_subtype,source_official,source_gad_status,mimu_pcode,parent_pcode,coremap_id,candidate_coremap_ids,current_name,target_name_en,target_name_my,current_parent_id,current_parent_name,target_parent_id,target_parent_name,match_method,geometry_overlap_evidence,proposed_geometry_source,proposed_action,confidence_score,review_reason,core_geom_md5_before
state_region,,True,Active,MMR011,,5089,5089,မွန်ပြည်နယ်,Mon,မွန်ပြည်နယ်,11,မြန်မာ,11,မြန်မာ,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=97240.65,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,e216032c9baf3cc2f2b607935da39fa7
state_region,,True,Active,MMR012,,6722,6722,ရခိုင်ပြည်နယ်,Rakhine,ရခိုင်ပြည်နယ်,11,မြန်မာ,11,မြန်မာ,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=13364.10,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,6f420223b36ca9553b10045c319f9a73
state_region,,True,Active,MMR013,,13,13,ရန်ကုန်တိုင်းဒေသကြီး,Yangon,ရန်ကုန်တိုင်းဒေသကြီး,11,မြန်မာ,11,မြန်မာ,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=218.42,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,79dcebf3065e7de871808d34824f3c33
state_region,,False,N/A,MMR014,,,,,Shan (South),ရှမ်းပြည်နယ် (တောင်),,,11,မြန်မာ,,not_available,preserve_core,reference_only,80,MIMU GAD status=N/A; excluded from official target,
state_region,,False,N/A,MMR015,,,,,Shan (North),ရှမ်းပြည်နယ် (မြောက်),,,11,မြန်မာ,,not_available,preserve_core,reference_only,80,MIMU GAD status=N/A; excluded from official target,
state_region,,False,N/A,MMR016,,,,,Shan (East),ရှမ်းပြည်နယ် (အရှေ့),,,11,မြန်မာ,,not_available,preserve_core,reference_only,80,MIMU GAD status=N/A; excluded from official target,
state_region,,True,Active,MMR017,,7279,7279,ဧ​ရာဝတီတိုင်း,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,11,မြန်မာ,11,မြန်မာ,strong_spatial,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=32.19,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,c0b8865a45ea26d64bc72f48f559a80b
state_region,,True,Active,MMR018,,6031,6031,နေပြည်တော် ပြည်ထောင်စုနယ်မြေ,Nay Pyi Taw,နေပြည်တော်,11,မြန်မာ,11,မြန်မာ,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.02,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,d71f835ee8baf93b8eaa7c766b4b782b
state_region,,True,Active,MMR111,,7169,7169,ပဲခူးတိုင်းဒေသကြီး,Bago,ပဲခူးတိုင်းဒေသကြီး,11,မြန်မာ,11,မြန်မာ,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=85.65,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,5b100479e624c80d7b51578f16a05ce7
state_region,,True,Active,MMR222,,6329,6329,ရှမ်းပြည်နယ်,Shan,ရှမ်းပြည်နယ်,11,မြန်မာ,11,မြန်မာ,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=81.31,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,58f790c1d94ef31511128d52370eb4d5
district,district,True,Active,MMR001D001,MMR001,6622,6622,မြစ်ကြီးနားခရိုင်,Myitkyina,မြစ်ကြီးနားခရိုင်,6667,ကချင်ပြည်နယ်,6667,ကချင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=21867.23,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,1f2f67dbbd3e4c2c58f0ab2957694fcf
district,district,True,Active,MMR001D002,MMR001,6659,6659,မိုးညှင်းခရိုင်,Mohnyin,မိုးညှင်းခရိုင်,6667,ကချင်ပြည်နယ်,6667,ကချင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,7b72c0bcf0fbd4bbe1ffd8bfa1d476df
district,district,True,Active,MMR001D003,MMR001,6594,6594,ဗန်းမော်ခရိုင်,Bhamo,ဗန်းမော်ခရိုင်,6667,ကချင်ပြည်နယ်,6667,ကချင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=180.71,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,26eaff2ff17eb7e6fdbf628e4c36a65b
district,district,True,Active,MMR001D004,MMR001,6682,6682,ပူတာအိုခရိုင်,Puta-O,ပူတာအိုခရိုင်,6667,ကချင်ပြည်နယ်,6667,ကချင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=210.72,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,cd0876b34f260c94e97dd38d504c1033
district,district,True,Active,MMR002D001,MMR002,5999,5999,လွိုင်ကော်‌ခရိုင်,Loikaw,လွိုင်ကော်ခရိုင်,6007,ကယားပြည်နယ်,6007,ကယားပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=21061.07,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,eb8a52b9c2c974fa31d3c7a44974c661
district,district,True,Active,MMR002D002,MMR002,5974,5974,ဘော်လခဲခရိုင်,Bawlake,ဘောလခဲခရိုင်,6007,ကယားပြည်နယ်,6007,ကယားပြည်နယ်,strong_spatial,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=14874.51,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,6720143e94ccd3fcaec4049b8186d9fa
district,district,True,Active,MMR003D001,MMR003,5878,5878,ဘားအံခရိုင်,Hpa-An,ဘားအံခရိုင်,5879,ကရင်ပြည်နယ်,5879,ကရင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=41.70,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,5cc70129ed86551c647d70527dfcb6f5
district,district,True,Active,MMR003D002,MMR003,5032,5032,မြဝတီခရိုင်,Myawaddy,မြဝတီခရိုင်,5879,ကရင်ပြည်နယ်,5879,ကရင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=190.80,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,3ec3d4f5af23a967aa39da3b842387b5
district,district,True,Active,MMR003D003,MMR003,5031,5031,ကော့ကရိတ်ခရိုင်,Kawkareik,ကော့ကရိတ်ခရိုင်,5879,ကရင်ပြည်နယ်,5879,ကရင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=f;core_point_in_source=t;distance_m=54711.45,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,b940cec4447bbebbe0831fb7c57374ef
district,district,True,Active,MMR003D004,MMR003,5977,5977,ဖာပွန်ခရိုင်,Hpapun,ဖာပွန်ခရိုင်,5879,ကရင်ပြည်နယ်,5879,ကရင်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=93.44,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,510c5a0b2f96942bea76c11901897665
district,district,True,Active,MMR004D001,MMR004,6740,6740,ဖလမ်းခရိုင်,Falam,ဖလမ်းခရိုင်,6744,ချင်းပြည်နယ်,6744,ချင်းပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=f;core_point_in_source=t;distance_m=41154.83,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,e82546d31eaa5fcb9c52ef67ad27ef6a
district,district,True,Active,MMR004D002,MMR004,6948,6948,မင်းတပ်ခရိုင်,Mindat,မင်းတပ်ခရိုင်,6744,ချင်းပြည်နယ်,6744,ချင်းပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,10cc0c54caaaf0f34642192c39c91755
district,district,True,Active,MMR004D003,MMR004,6746,6746,ဟားခါးခရိုင်,Hakha,ဟားခါးခရိုင်,6744,ချင်းပြည်နယ်,6744,ချင်းပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=73.49,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,38e48a0deea28818268138626a77a397
district,district,True,Active,MMR004D004,MMR004,6921,6921,မတူပီခရိုင်,Matupi,မတူပီခရိုင်,6744,ချင်းပြည်နယ်,6744,ချင်းပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=f;core_point_in_source=t;distance_m=38703.27,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,88c99fdd46af68ea96401fe3d76fa682
district,district,True,Active,MMR005D001,MMR005,6861,6861,စစ်ကိုင်းခရိုင်,Sagaing,စစ်ကိုင်းခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=11.40,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,a9e145738c6b8731c8529ae532b48d24
district,district,True,Active,MMR005D002,MMR005,6785,6785,ရွှေဘိုခရိုင်,Shwebo,ရွှေဘိုခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=f;core_point_in_source=t;distance_m=30628.88,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,b4a28b4482960112500a89ea08729d22
district,district,True,Active,MMR005D003,MMR005,6823,6823,မုံရွာခရိုင်,Monywa,မုံရွာခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=25.94,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,014a8fbe5cfc53a7588266bc6852da8d
district,district,True,Active,MMR005D004,MMR005,6704,6704,ကသာခရိုင်,Katha,ကသာခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=30352.82,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,25323f539ccf4b9afbe2b26a54732575
district,district,True,Active,MMR005D005,MMR005,6799,6799,ကလေးခရိုင်,Kale,ကလေးခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=70.21,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,e81971241654186bc0046bc658fb6b76
district,district,True,Active,MMR005D006,MMR005,6725,6725,တမူးခရိုင်,Tamu,တမူးခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=259.63,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,e32bf7262d9b29272697e01ec4a4344b
district,district,True,Active,MMR005D007,MMR005,5021,5021,မော်လိုက်ခရိုင်,Mawlaik,မော်လိုက်ခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=33.01,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,146ba887583cb79dd69e6f687049b5c9
district,district,True,Active,MMR005D008,MMR005,6700,6700,ခန္တီးခရိုင်,Hkamti,ခန္တီးခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=131.40,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,8db6c0e7ed36e8456554821d980a6a8a
district,district,True,Active,MMR005D009,MMR005,6804,6804,ယင်းမာပင်ခရိုင်,Yinmarbin,ယင်းမာပင်ခရိုင်,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=170.23,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,a915a4fa8f2494d2297d6f7502aa6b78
district,district,True,Active,MMR005D010,MMR005,,,,Kanbalu,ကန့်ဘလူခရိုင်,,,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,no_legal_geometry_found,not_available,none,blocked_missing_legal_geometry,100,No CoreMap or exact-PCode OSM polygon; MIMU geometry is unavailable at this level or restricted to comparison/QA,
district,district,True,Active,MMR005D011,MMR005,,,,Kawlin,ကောလင်းခရိုင်,,,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,no_legal_geometry_found,not_available,none,blocked_missing_legal_geometry,100,No CoreMap or exact-PCode OSM polygon; MIMU geometry is unavailable at this level or restricted to comparison/QA,
self_administered_zone,self_administered_zone,True,Active,MMR005S001,MMR005,,,,Naga Self-Administered Zone,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,,,6703,စစ်ကိုင်းတိုင်းဒေသကြီး,no_legal_geometry_found,not_available,none,blocked_missing_legal_geometry,100,No CoreMap or exact-PCode OSM polygon; MIMU geometry is unavailable at this level or restricted to comparison/QA,
district,district,True,Active,MMR006D001,MMR006,7509,7509,ထားဝယ်ခရိုင်,Dawei,ထားဝယ်ခရိုင်,7449,တနင်္သာရီတိုင်း,7449,တနင်္သာရီတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=27954.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,9bd0be137c808e58999e7798de628c5b
district,district,True,Active,MMR006D002,MMR006,7448,7448,မြိတ်ခရိုင်,Myeik,မြိတ်ခရိုင်,7449,တနင်္သာရီတိုင်း,7449,တနင်္သာရီတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=58889.94,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,de8782d9ff62efcc0644ad91e05c084f
district,district,True,Active,MMR006D003,MMR006,7438,7438,ကော့သောင်းခရိုင်,Kawthoung,ကော့သောင်းခရိုင်,7449,တနင်္သာရီတိုင်း,7449,တနင်္သာရီတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=f;core_point_in_source=f;distance_m=111796.85,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,57daba4ea540c6bd3af2c0217a80c9c0
district,district,True,Active,MMR007D001,MMR111,5923,5923,ပဲခူးခရိုင်,Bago,ပဲခူးခရိုင်,7169,ပဲခူးတိုင်းဒေသကြီး,7169,ပဲခူးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=467.01,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,a388c1c91d1c8fb3f997aaf9dbdcd6ea
district,district,True,Active,MMR007D002,MMR111,5970,5970,တောင်ငူခရိုင်,Taungoo,တောင်ငူခရိုင်,7169,ပဲခူးတိုင်းဒေသကြီး,7169,ပဲခူးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,36f00a490a0f7ddea25f191d4767ea16
district,district,True,Active,MMR008D001,MMR111,,,,Pyay,ပြည်ခရိုင်,,,7169,ပဲခူးတိုင်းဒေသကြီး,no_legal_geometry_found,not_available,none,blocked_missing_legal_geometry,100,No CoreMap or exact-PCode OSM polygon; MIMU geometry is unavailable at this level or restricted to comparison/QA,
district,district,True,Active,MMR008D002,MMR111,7170,7170,သာယာဝတီခရိုင်,Thayarwady,သာယာဝတီခရိုင်,7169,ပဲခူးတိုင်းဒေသကြီး,7169,ပဲခူးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,3b2998597bfce5a5057cd22d6bbbe357
district,district,True,Active,MMR009D001,MMR009,7053,7053,မကွေးခရိုင်,Magway,မကွေးခရိုင်,7027,မကွေးတိုင်းဒေသကြီး,7027,မကွေးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,2c637da880fbee58f435e30ce8fc0149
district,district,True,Active,MMR009D002,MMR009,7029,7029,မင်းဘူးခရိုင်,Minbu,မင်းဘူးခရိုင်,7027,မကွေးတိုင်းဒေသကြီး,7027,မကွေးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=191.50,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,2f85302ac03a3ec03c9840164336ef76
district,district,True,Active,MMR009D003,MMR009,7128,7128,သရက်ခရိုင်,Thayet,သရက်ခရိုင်,7027,မကွေးတိုင်းဒေသကြီး,7027,မကွေးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.01,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,3ad8e5b1b15241a1ed2b9a63f7d34c76
district,district,True,Active,MMR009D004,MMR009,6912,6912,ပခုက္ကူခရိုင်,Pakokku,ပခုက္ကူခရိုင်,7027,မကွေးတိုင်းဒေသကြီး,7027,မကွေးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=80.89,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,d5268596fca7050f553bc04d152fdb35
district,district,True,Active,MMR009D005,MMR009,6920,6920,ဂန့်ဂေါခရိုင်,Gangaw,ဂန့်ဂေါခရိုင်,7027,မကွေးတိုင်းဒေသကြီး,7027,မကွေးတိုင်းဒေသကြီး,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,b5f568ae12b7e7bdaba8a4b5a8f16aa3
district,district,True,Active,MMR010D001,MMR010,6538,6538,အောင်မြေသာစံ,Mandalay,မန္တလေးခရိုင်,6832,မန္တလေးတိုင်း,6832,မန္တလေးတိုင်း,strong_spatial,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=15384.71,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,1915051747581af450de671ea2299e04
district,district,True,Active,MMR010D002,MMR010,6537,6537,ပြင်ဦးလွင်ခရိုင်,Pyinoolwin,ပြင်ဦးလွင်ခရိုင်,6832,မန္တလေးတိုင်း,6832,မန္တလေးတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=f;core_point_in_source=t;distance_m=87413.70,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,9eb40bb2c05e4e542c38d7ab2873b4dd
district,district,True,Active,MMR010D003,MMR010,6197,6197,ကျောက်ဆည်ခရိုင်,Kyaukse,ကျောက်ဆည်ခရိုင်,6832,မန္တလေးတိုင်း,6832,မန္တလေးတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=12589.71,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,a8106c0f7ddf355019b488e1334a6033
district,district,True,Active,MMR010D004,MMR010,6721,6721,မြင်းခြံခရိုင်,Myingyan,မြင်းခြံခရိုင်,6832,မန္တလေးတိုင်း,6832,မန္တလေးတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=10397.88,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,fe1c603f4d8d7afcf795a705b9fe02b4
district,district,True,Active,MMR010D005,MMR010,7049,7049,ညောင်ဦးခရိုင်,Nyaung-U,ညောင်ဦးခရိုင်,6832,မန္တလေးတိုင်း,6832,မန္တလေးတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,183b59bf7ecc2968429238b743b6770e
district,district,True,Active,MMR010D006,MMR010,6068,6068,ရမည်းသင်းခရိုင်,Yamethin,ရမည်းသင်းခရိုင်,6832,မန္တလေးတိုင်း,6832,မန္တလေးတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.02,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,e623c2276dadbb7c182600b73620bd8b
district,district,True,Active,MMR010D007,MMR010,6165,6165,မိတ္ထီလာခရိုင်,Meiktila,မိတ္ထီလာခရိုင်,6832,မန္တလေးတိုင်း,6832,မန္တလေးတိုင်း,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=0.00,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,c51d40585c83b14b9ab6c115acab9bd1
district,district,True,Active,MMR011D001,MMR011,5099,5099,မော်လမြိုင်ခရိုင်,Mawlamyine,မော်လမြိုင်ခရိုင်,5089,မွန်ပြည်နယ်,5089,မွန်ပြည်နယ်,exact_normalized_my_parent,source_in_core=%;core_in_source=%;source_point_in_core=t;core_point_in_source=t;distance_m=47548.55,preserve_core,update_names,95,Identity and parent match; MIMU primary English/Myanmar names differ,9b444d8437a19993ef445eb118a90d45
